"Start.Date","End.Date","Response.Type","ip","Progress","Duration..in.seconds.","Finished","Recorded.Date","Response.ID","Recipient.Last.Name","Recipient.First.Name","Recipient.Email","External.Data.Reference","Location.Latitude","Location.Longitude","Distribution.Channel","User.Language","consent","state","gender","age","pid_3...Selected.Choice","pid_3...Other..please.specify....Text","pid_rep","pid_dem","pid_ind","pol_interest","ft_dems","ft_reps","We.d.like.to.understand.how.you.think.various.measures.of.the.economy.performed.in.2019.When.answ...The.nation.s.economy","We.d.like.to.understand.how.you.think.various.measures.of.the.economy.performed.in.2019.When.answ...The.level.of.unemployment","We.d.like.to.understand.how.you.think.various.measures.of.the.economy.performed.in.2019.When.answ...Inflation","reps_economy...No.Name.....Got.better","reps_economy...No.Name.....Stayed.about.the.same","reps_economy...No.Name.....Got.worse","dems_economy...No.Name.....Got.better","dems_economy...No.Name.....Stayed.about.the.same","dems_economy...No.Name.....Got.worse","reps_unemployment...No.Name.....Got.better","reps_unemployment...No.Name.....Stayed.about.the.same","reps_unemployment...No.Name.....Got.worse","dems_unemployment...No.Name.....Got.better","dems_unemployment...No.Name.....Stayed.about.the.same","dems_unemployment...No.Name.....Got.worse","reps_inflation...No.Name.....Got.better","reps_inflation...No.Name.....Stayed.about.the.same","reps_inflation...No.Name.....Got.worse","dems_inflation...No.Name.....Got.better","dems_inflation...No.Name.....Stayed.about.the.same","dems_inflation...No.Name.....Got.worse","gop_unemployment","gop_inflation","obama_unemployment","obama_inflation","trump_masks","latino","race...Selected.Choice","race...Other...Text","education","sleep","prosthetic","blind","deaf","gang_resp","gang_fam","hits","date","sincerity","randomization_1","ResponseId","geonames.countryCode","geonames.countryName","geonames.lat","geonames.lng","tzwhere.timezone","abuseipdb.bad_isp","abuseipdb.categories","abuseipdb.reports","abuseipdb.total","abuseipdb.trusted_isp","abuseipdb.version","abuseipdb.city","abuseipdb.country","abuseipdb.host_name","abuseipdb.postal_code","apivoid.information.reverse_dns","apivoid.information.continent_code","apivoid.information.continent_name","apivoid.information.country_code","apivoid.information.country_name","apivoid.information.region_name","apivoid.information.city_name","apivoid.information.latitude","apivoid.information.longitude","apivoid.information.isp","apivoid.blacklists.detections","apivoid.blacklists.engines_count","apivoid.blacklists.detection_rate","apivoid.blacklists.scantime","censys.location.country","shodan.area_code","shodan.hostnames","shodan.country_name","shodan.vulns","shodan.longitude","shodan.city","shodan.country_code","shodan.latitude","shodan.ports","virustotal.country","virustotal.verbose_msg","virustotal.detected_urls","ip_new","maxmind.city.names.en","maxmind.country.iso_code","maxmind.country.names.en","maxmind.location.latitude","maxmind.location.longitude","maxmind.location.metro_code","maxmind.postal.code","maxmind.registered_country.names.en","maxmind.traits.ip_address","pollname","platform","apivoid.anonymity.is_vpn","blacklisted","missing_ip","duplicated","foreign_ip","funny_ip","counts","troll_count_2","untrustworthy"
"6/29/20 10:51","6/29/20 10:55",0,"108.35.88.205",100,284,1,"6/29/20 10:55","R_3vKGKCI7TqpA0x3",NA,NA,NA,NA,40.70210266,-74.4048996,"anonymous","EN",1,31,1,2,3,"",NA,NA,2,6,4,1,5,5,4,70,20,10,15,10,75,50,25,25,10,0,90,40,30,30,20,10,70,2,1,NA,NA,1,2,"1","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,"6/29/20",1,"congress","R_3vKGKCI7TqpA0x3",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pool-108-35-88-205.nwrknj.fios.verizon.net",NA,"North America","US","United States of America","New Jersey","Morristown",40.79676819,-74.48153687,"Verizon Communications Inc.",0,88,"0%",1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"108.35.88.205","Berkeley Heights","US","United States",40.6752,-74.4361,501,"7922","United States","108.35.88.205","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:51","6/29/20 10:55",0,"68.49.112.179",100,244,1,"6/29/20 10:55","R_9uXW9vZxlDJODMl",NA,NA,NA,NA,42.87280273,-85.87740326,"anonymous","EN",1,23,2,6,2,"",1,NA,NA,7,1,6,4,5,5,40,35,25,25,35,40,60,30,10,50,40,10,10,50,40,10,50,40,1,1,NA,NA,10,2,"1","",6,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,"6/29/20",1,"congress","R_9uXW9vZxlDJODMl",NA,NA,NA,NA,"America/Detroit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-68-49-112-179.hsd1.mi.comcast.net",NA,"North America","US","United States of America","Michigan","Grand Rapids",42.96335983,-85.66809082,"Comcast Cable Communications LLC",0,88,"0%",1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"68.49.112.179","Jenison","US","United States",42.9133,-85.8145,563,"49428","United States","68.49.112.179","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:49","6/29/20 10:55",0,"52.229.56.246",100,391,1,"6/29/20 10:55","R_2ScZcv77zC3TDVf",NA,NA,NA,NA,47.60920715,-122.3314056,"anonymous","EN",1,11,1,3,2,"",1,NA,NA,9,8,8,1,4,1,50,30,20,50,25,25,40,30,30,60,30,10,40,20,40,30,25,45,1,2,NA,NA,3,1,"2","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,"29/06/2020",3,"congress","R_2ScZcv77zC3TDVf",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Washington","Redmond",47.68289948,-122.120903,"Microsoft Corporation",0,88,"0%",0.66,NA,NA,NA,"United States",NA,-122.3314,NA,"US",47.6092,"3389",NA,"Missing IP address",NA,"52.229.56.246",NA,"US","United States",47.6032,-122.3412,NA,NA,"United States","52.229.56.246","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:50","6/29/20 10:55",0,"50.107.161.44",100,325,1,"6/29/20 10:55","R_eVcvJh0iMiFnN8B",NA,NA,NA,NA,41.539505,-75.7036972,"anonymous","EN",1,39,2,4,3,"",NA,NA,2,5,5,5,1,1,4,80,18,2,70,25,5,85,13,2,70,25,5,60,35,5,50,40,10,2,2,NA,NA,2,2,"1","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,"6/29/20",1,"congress","R_eVcvJh0iMiFnN8B",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50-107-161-44.dlls.pa.frontiernet.net",NA,"North America","US","United States of America","Pennsylvania","Dallas",41.33618927,-75.96324921,"Frontier Communications of America Inc.",0,88,"0%",1.55,NA,NA,"50-107-161-44.dlls.pa.frontiernet.net","United States",NA,-75.7037,"Dalton","US",41.5395,"7547|4567",NA,"Missing IP address",NA,"50.107.161.44","Dallas","US","United States",41.3472,-75.9854,577,"18612","United States","50.107.161.44","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:48","6/29/20 10:55",0,"98.212.214.93",100,427,1,"6/29/20 10:55","R_12FSUNVlBPaftgO",NA,NA,NA,NA,42.01280212,-88.09670258,"anonymous","EN",1,14,1,3,1,"",NA,2,NA,9,9,2,1,1,1,80,10,10,60,20,20,75,15,10,70,20,10,90,6,4,60,15,25,2,1,NA,NA,0,2,"4","",6,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,"6/29/20",2,"congress","R_12FSUNVlBPaftgO",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-98-212-214-93.hsd1.il.comcast.net",NA,"North America","US","United States of America","Illinois","Belvidere",42.26390839,-88.8442688,"Comcast Cable Communications LLC",0,88,"0%",0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"98.212.214.93","Schaumburg","US","United States",42.0128,-88.0967,602,"60193","United States","98.212.214.93","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:51","6/29/20 10:55",0,"108.69.93.133",100,258,1,"6/29/20 10:55","R_3fIXPWmL53k0Lsj",NA,NA,NA,NA,34.11099243,-84.30249786,"anonymous","EN",1,11,2,2,1,"",NA,2,NA,7,4,2,1,1,4,85,10,5,72,20,8,93,2,5,90,5,5,91,8,1,76,20,4,NA,NA,2,1,10,2,"1,4","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,"6/29/20",1,"obama","R_3fIXPWmL53k0Lsj",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108-69-93-133.lightspeed.tukrga.sbcglobal.net",NA,"North America","US","United States of America","Georgia","Stone Mountain",33.80815887,-84.17019653,"AT&T Corp.",0,88,"0%",0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"108.69.93.133","Alpharetta","US","United States",34.024,-84.2396,524,"30022","United States","108.69.93.133","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:50","6/29/20 10:55",0,"165.225.39.101",100,310,1,"6/29/20 10:55","R_2UhXkEDuFblmekP",NA,NA,NA,NA,40.67990112,-74.00279999,"anonymous","EN",1,7,1,3,1,"",NA,1,NA,8,10,2,5,5,5,0,0,100,80,20,0,0,0,100,80,20,0,0,0,100,80,20,0,NA,NA,1,1,0,2,"1","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,"6/29/20",1,"obama","R_2UhXkEDuFblmekP",NA,NA,NA,NA,"America/Los_Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Colorado","Louisville",39.97776031,-105.1319275,"Zscaler Inc.",0,88,"0%",0.58,NA,NA,NA,"United States",NA,-73.9975,"New York","US",40.7308,"8800|8080|9443|80|10250|10443|10000|10243|53|10134|12345|443","CA","IP address in dataset",NA,"165.225.39.101","Brooklyn","US","United States",40.694,-73.9901,501,"11201","United States","165.225.39.101","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:49","6/29/20 10:56",0,"191.101.160.76",100,389,1,"6/29/20 10:56","R_2U3qZBDawa4mS92",NA,NA,NA,NA,29.80999756,-95.56079865,"anonymous","EN",1,36,2,4,1,"",NA,1,NA,8,9,4,1,5,5,65,25,10,75,10,15,65,15,20,75,15,10,60,20,20,70,20,10,NA,NA,2,3,10,2,"2","",5,0,FALSE,TRUE,TRUE,TRUE,TRUE,2,"29/06/2020",5,"obama","R_2U3qZBDawa4mS92",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Illinois","Chicago",41.85002899,-87.6500473,"Digital Energy Technologies Chile Spa",0,88,"0%",0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CL","IP address in dataset",NA,"191.101.160.76","Houston","US","United States",29.81,-95.5608,618,"77043","Chile","191.101.160.76","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,4,TRUE,TRUE
"6/29/20 10:51","6/29/20 10:56",0,"24.155.209.131",100,278,1,"6/29/20 10:56","R_cGZEUOwHsVPooWR",NA,NA,NA,NA,31.65989685,-96.98670197,"anonymous","EN",1,45,2,5,2,"",2,NA,NA,5,0,6,1,1,1,100,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,NA,NA,2,2,3,2,"1","",3,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,"6/29/20",1,"obama","R_cGZEUOwHsVPooWR",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24-155-209-131.dyn.grandenetworks.net",NA,"North America","US","United States of America","Texas","Waco",31.54932976,-97.14666748,"Grande Communications Waco Hub",0,88,"0%",0.61,NA,NA,"24-155-209-131.dyn.grandenetworks.net","United States",NA,-97.1923,"Waco","US",31.5338,"8080|8291|2000|53|1723|8181","US","IP address in dataset",NA,"24.155.209.131","Waco","US","United States",31.5504,-97.1609,625,"76707","United States","24.155.209.131","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:51","6/29/20 10:56",0,"69.219.162.88",100,266,1,"6/29/20 10:56","R_UmrlIMwySwGRaQV",NA,NA,NA,NA,40.62690735,-122.3540039,"anonymous","EN",1,5,1,3,2,"",1,NA,NA,6,1,9,5,4,5,55,30,15,15,30,55,40,30,30,60,20,20,60,30,10,20,50,30,3,2,NA,NA,0,2,"1","",2,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,"6/29/20",1,"congress","R_UmrlIMwySwGRaQV",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69-219-162-88.lightspeed.frokca.sbcglobal.net",NA,"North America","US","United States of America","California","Rancho Cordova",38.58906937,-121.3027267,"AT&T Corp.",0,88,"0%",0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"69.219.162.88","Redding","US","United States",40.5585,-122.4139,868,"96001","United States","69.219.162.88","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:52","6/29/20 10:56",0,"173.88.185.110",100,220,1,"6/29/20 10:56","R_3OeNxsz5E6BvTzj",NA,NA,NA,NA,41.29139709,-81.06549835,"anonymous","EN",1,36,2,4,1,"",NA,2,NA,7,7,0,5,5,5,2,2,96,5,5,90,2,40,58,1,40,59,20,40,40,20,40,40,NA,NA,2,2,4,2,"1","",3,0,FALSE,TRUE,FALSE,FALSE,FALSE,4,"6/29/20",1,"obama","R_3OeNxsz5E6BvTzj",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cpe-173-88-185-110.neo.res.rr.com",NA,"North America","US","United States of America","Ohio","Newton Falls",41.18838882,-80.97814941,"Charter Communications Inc",0,88,"0%",0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"173.88.185.110","Newton Falls","US","United States",41.191,-80.9701,536,"44444","United States","173.88.185.110","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
"6/29/20 10:49","6/29/20 10:56",0,"47.227.118.95",100,391,1,"6/29/20 10:56","R_3qdGOsQYTPPbXSo",NA,NA,NA,NA,39.74360657,-86.11579895,"anonymous","EN",1,15,1,3,1,"",NA,1,NA,3,9,0,5,5,5,70,20,10,50,40,10,100,0,0,80,20,0,30,70,0,0,20,80,NA,NA,1,1,1,2,"1","",3,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,"6/29/20",2,"obama","R_3qdGOsQYTPPbXSo",NA,NA,NA,NA,"America/Toronto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"047-227-118-095.res.spectrum.com",NA,"North America","US","United States of America","Indiana","Indianapolis",39.76837921,-86.15804291,"Charter Communications Inc",0,88,"0%",0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"47.227.118.95","Indianapolis","US","United States",39.7436,-86.1158,527,"46203","United States","47.227.118.95","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:50","6/29/20 10:56",0,"70.44.129.143",100,349,1,"6/29/20 10:56","R_XX2SX16ThrhvWp3",NA,NA,NA,NA,40.17500305,-76.18170166,"anonymous","EN",1,39,1,5,3,"",NA,NA,2,8,7,0,4,4,5,100,0,0,35,45,20,100,0,0,25,70,5,100,0,0,0,50,50,2,1,NA,NA,20,2,"1","",4,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,"6/29/20",1,"congress","R_XX2SX16ThrhvWp3",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70.44.129.143.res-cmts.eph3.ptd.net",NA,"North America","US","United States of America","Pennsylvania","Ephrata",40.17982101,-76.17884064,"PenTeleData House Account",0,88,"0%",0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"70.44.129.143","Ephrata","US","United States",40.175,-76.1817,566,"17522","United States","70.44.129.143","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:51","6/29/20 10:56",0,"172.249.109.29",100,273,1,"6/29/20 10:56","R_Y5h6IRnbcll8htT",NA,NA,NA,NA,33.790802,-118.3247986,"anonymous","EN",1,5,2,3,1,"",NA,1,NA,7,8,6,4,4,4,20,60,20,20,60,20,5,90,5,5,75,20,5,90,5,5,75,20,2,2,NA,NA,2,2,"4","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,"6/29/20",1,"congress","R_Y5h6IRnbcll8htT",NA,NA,NA,NA,"America/Los_Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cpe-172-249-109-29.socal.res.rr.com",NA,"North America","US","United States of America","California","Wilmington",33.77999878,-118.261673,"Charter Communications Inc",0,88,"0%",0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"172.249.109.29","Lomita","US","United States",33.7908,-118.3248,803,"90717","United States","172.249.109.29","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:50","6/29/20 10:56",0,"68.32.163.211",100,347,1,"6/29/20 10:56","R_2arDzd3q7tJPBft",NA,NA,NA,NA,34.73150635,-86.56539917,"anonymous","EN",1,1,2,4,2,"",1,NA,NA,8,9,9,1,1,1,50,25,25,50,25,25,50,25,25,25,50,25,50,25,25,50,25,25,1,2,NA,NA,3,1,"1,2,3,4,5","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,"6/29/20",3,"congress","R_2arDzd3q7tJPBft",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-68-32-163-211.hsd1.al.comcast.net",NA,"North America","US","United States of America","Alabama","Redstone Arsenal",34.68386841,-86.64763641,"Comcast Cable Communications LLC",0,88,"0%",0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"68.32.163.211","Huntsville","US","United States",34.7315,-86.5654,691,"35801","United States","68.32.163.211","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:51","6/29/20 10:56",0,"67.183.104.129",100,252,1,"6/29/20 10:56","R_w5AdWtdIfx2X6CZ",NA,NA,NA,NA,47.11010742,-122.7750015,"anonymous","EN",1,49,1,3,2,"",1,NA,NA,10,7,7,5,4,4,21,32,47,21,12,67,23,12,65,21,43,36,43,13,44,23,43,34,1,1,NA,NA,6,1,"2","",6,0,TRUE,TRUE,TRUE,TRUE,FALSE,4,"6/29/20",4,"congress","R_w5AdWtdIfx2X6CZ",NA,NA,NA,NA,"America/Los_Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-67-183-104-129.hsd1.wa.comcast.net",NA,"North America","US","United States of America","Washington","Lakewood",47.17176056,-122.5184631,"Comcast Cable Communications LLC",0,88,"0%",0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","IP address in dataset",NA,"67.183.104.129","Olympia","US","United States",47.1101,-122.775,819,"98516","United States","67.183.104.129","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,4,TRUE,TRUE
"6/29/20 10:49","6/29/20 10:56",0,"184.98.69.240",100,386,1,"6/29/20 10:56","R_u8v60pOBtIqD6jn",NA,NA,NA,NA,33.43930054,-111.7698975,"anonymous","EN",1,3,1,3,1,"",NA,1,NA,8,10,2,5,5,4,90,10,0,80,20,0,90,10,0,80,20,0,0,90,10,0,90,10,NA,NA,1,1,1,2,"4","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,"6/29/20",1,"obama","R_u8v60pOBtIqD6jn",NA,NA,NA,NA,"America/Phoenix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"184-98-69-240.phnx.qwest.net",NA,"North America","US","United States of America","Arizona","Maricopa",33.05810928,-112.0476379,"CenturyLink Communications LLC",0,88,"0%",0.6,NA,NA,"184-98-69-240.phnx.qwest.net","United States",NA,-112.1131,"Phoenix","US",33.5917,"443|4567",NA,"Missing IP address",NA,"184.98.69.240","Mesa","US","United States",33.4393,-111.7699,753,"85213","United States","184.98.69.240","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:51","6/29/20 10:56",0,"50.238.252.146",100,284,1,"6/29/20 10:56","R_0TVKLWXo3bv39tf",NA,NA,NA,NA,47.2230072,-122.5361023,"anonymous","EN",1,5,4,5,3,"",NA,NA,2,6,6,0,1,1,5,100,0,0,100,0,0,70,30,0,80,20,0,0,0,100,0,0,100,1,2,NA,NA,0,2,"","",NA,0,FALSE,FALSE,FALSE,NA,NA,1,"6/29/20",1,"congress","R_0TVKLWXo3bv39tf",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50-238-252-146-static.hfc.comcastbusiness.net",NA,"North America","US","United States of America","Virginia","Charlottesville",38.02930832,-78.47667694,"Comcast Cable Communications LLC",0,88,"0%",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"50.238.252.146","Lakewood","US","United States",47.1691,-122.5065,819,"98499","United States","50.238.252.146","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:49","6/29/20 10:56",0,"162.231.129.70",100,412,1,"6/29/20 10:56","R_1CkW3vpxWTDkwHa",NA,NA,NA,NA,34.75180054,-82.25559998,"anonymous","EN",1,42,2,4,1,"",NA,1,NA,6,9,2,1,4,4,50,30,20,40,40,20,50,30,20,20,50,30,30,20,50,20,60,20,NA,NA,1,2,2,1,"1","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,"6/29/20",1,"obama","R_1CkW3vpxWTDkwHa",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"162-231-129-70.lightspeed.gnvlsc.sbcglobal.net",NA,"North America","US","United States of America","South Carolina","Greenville",34.85261917,-82.39401245,"AT&T Corp.",0,88,"0%",0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"162.231.129.70","Greenville","US","United States",34.8308,-82.3507,567,"29607","United States","162.231.129.70","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:51","6/29/20 10:56",0,"96.248.74.93",100,292,1,"6/29/20 10:56","R_1gTJmFPvikGaXq6",NA,NA,NA,NA,40.36990356,-74.63809967,"anonymous","EN",1,39,2,3,3,"",NA,NA,2,6,0,0,1,1,4,100,0,0,0,0,100,100,0,0,0,0,100,0,100,0,0,100,0,2,2,NA,NA,0,2,"1","",5,0,FALSE,TRUE,FALSE,FALSE,FALSE,4,"6/29/20",1,"congress","R_1gTJmFPvikGaXq6",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pool-96-248-74-93.cmdnnj.fios.verizon.net",NA,"North America","US","United States of America","New Jersey","Trenton",40.21704865,-74.74294281,"Verizon Communications Inc.",0,88,"0%",0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"96.248.74.93","Princeton","US","United States",40.3699,-74.6381,504,"8540","United States","96.248.74.93","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
"6/29/20 10:50","6/29/20 10:56",0,"73.22.174.52",100,333,1,"6/29/20 10:56","R_zVh63Nc4zlCU42B",NA,NA,NA,NA,41.94090271,-87.65319824,"anonymous","EN",1,14,2,3,3,"",NA,NA,2,7,7,2,1,1,1,50,30,20,60,30,10,50,40,10,70,20,10,50,20,30,60,20,20,2,2,NA,NA,0,2,"4","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,"6/29/20",2,"congress","R_zVh63Nc4zlCU42B",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-73-22-174-52.hsd1.il.comcast.net",NA,"North America","US","United States of America","Illinois","Naperville",41.78585815,-88.14729309,"Comcast Cable Communications LLC",0,88,"0%",0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"73.22.174.52","Chicago","US","United States",41.9409,-87.6532,602,"60657","United States","73.22.174.52","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:49","6/29/20 10:56",0,"38.68.53.1",100,401,1,"6/29/20 10:56","R_24l9le43F1xR85Y",NA,NA,NA,NA,37.75100708,-97.8219986,"anonymous","EN",1,29,2,4,1,"",NA,1,NA,8,8,9,4,4,1,40,20,40,20,30,50,40,10,50,50,10,40,40,30,30,20,40,40,NA,NA,1,2,1,1,"1","",6,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,"29/06/2020",3,"obama","R_24l9le43F1xR85Y",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Texas","Dallas",32.78305817,-96.80667114,"Cogent Communications Inc",0,88,"0%",0.61,NA,NA,NA,"United States",NA,-97.822,NA,"US",37.751,"3389",NA,"Missing IP address",NA,"38.68.53.1",NA,"US","United States",37.751,-97.822,NA,NA,"United States","38.68.53.1","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
"6/29/20 10:51","6/29/20 10:56",0,"76.187.146.175",100,313,1,"6/29/20 10:56","R_1PRbW7fahzCxExv",NA,NA,NA,NA,32.85450745,-96.59909821,"anonymous","EN",1,29,1,5,2,"",1,NA,NA,10,10,8,4,5,5,25,35,40,50,25,25,25,25,50,25,25,50,50,25,25,25,25,50,1,1,NA,NA,6,1,"2","",5,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,"29/06/2020",2,"congress","R_1PRbW7fahzCxExv",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cpe-76-187-146-175.tx.res.rr.com",NA,"North America","US","United States of America","Texas","Garland",32.91262054,-96.63887787,"Charter Communications Inc",0,88,"0%",0.64,NA,NA,"cpe-76-187-146-175.tx.res.rr.com","United States",NA,-96.5458,"Rowlett","US",32.9039,"443|8443",NA,"IP address in dataset",NA,"76.187.146.175","Garland","US","United States",32.8545,-96.5991,623,"75043","United States","76.187.146.175","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
